time,EEG Fp1-REF,EEG Fp2-REF,EEG F3-REF,EEG F4-REF,EEG C3-REF,EEG C4-REF,EEG P3-REF,EEG P4-REF,EEG O1-REF,EEG O2-REF,EEG F7-REF,EEG F8-REF,EEG T3-REF,EEG T4-REF,EEG T5-REF,EEG T6-REF,EEG Fz-REF,EEG Cz-REF,EEG Pz-REF,ECG EKG-REF,Resp Effort-REF
9113,4.123369823297634,6.717361934262934,0.6138510849328154,5.954423078096669,-1.674965483565979,6.564774163029679,51.42557890560605,12.668285012359801,25.790833338419556,29.30035207678437,6.564774163029679,10.379468443861004,22.433902371287985,13.583811639759315,24.11236785485377,21.213200201421962,-1.2172021698662199,0.30867554246630946,19.076971404156424,-11.745758384960673,26.55377219458581
9117,4.7337209082306435,8.090651875362209,0.30867554246630946,5.801835306863415,-2.132728797265738,5.954423078096669,51.120403363139545,12.668285012359801,24.875306711020034,28.07964990691835,6.259598620563175,9.61652958769474,22.58649014252124,12.057933927426784,24.417543397320276,20.4502613452557,-1.369789941099473,0.6138510849328154,18.619208090456663,-12.661285012360194,26.55377219458581
9121,6.564774163029679,9.311354045228232,0.30867554246630946,6.717361934262934,-2.132728797265738,6.564774163029679,51.42557890560605,12.668285012359801,25.6382455671863,28.232237678151602,6.564774163029679,9.921705130161246,22.433902371287985,13.278636097292809,25.027894482253288,19.687322489089443,-1.369789941099473,0.6138510849328154,18.771795861689924,-16.32339152195826,26.401184423352564
9125,8.243239646595462,7.938064104128956,0.15608777123305648,7.327713019195945,-2.285316568498991,7.480300790429197,52.18851776177232,13.126048326059554,26.70635996581907,29.147764305551117,6.869949705496186,10.226880672627749,23.044253456221,16.177803750724618,25.48565779595304,19.839910260322693,-1.369789941099473,0.0034999999998035487,19.99249803155594,-21.35878797265561,26.401184423352564
9129,7.327713019195945,5.6492475356301615,-0.3016755424667024,6.412186391796428,-2.5904921109654966,7.175125247962693,52.341105533005575,13.126048326059554,27.011535508285576,29.452939848017625,6.412186391796428,9.61652958769474,22.739077913754485,16.33039152195787,25.48565779595304,20.4502613452557,-1.9801410260324848,-0.3016755424667024,20.908024658955462,-24.868306711020427,26.248596652119307
9133,5.801835306863415,5.3440719931636576,-0.3016755424667024,5.3440719931636576,-2.5904921109654966,6.412186391796428,52.64628107547207,12.973460554826305,26.401184423352564,28.842588763084606,5.6492475356301615,9.006178502761726,22.12872682882148,14.80451380962534,25.790833338419556,21.213200201421962,-2.437904339732244,0.15608777123305648,21.060612430188712,-26.08900888088645,26.09600888088606
9137,6.412186391796428,7.022537476729441,-0.1490877712334494,5.4966597643969095,-2.285316568498991,6.259598620563175,52.951456617938575,13.126048326059554,25.180482253486538,28.842588763084606,5.954423078096669,9.311354045228232,22.433902371287985,14.346750495925582,26.55377219458581,21.213200201421962,-2.132728797265738,0.30867554246630946,20.755436887722205,-27.15712327951922,26.09600888088606
9141,7.175125247962693,8.243239646595462,0.15608777123305648,6.412186391796428,-2.285316568498991,6.869949705496186,53.25663216040508,13.431223868526065,24.722718939786787,29.147764305551117,6.564774163029679,9.61652958769474,23.196841227454254,14.957101580858593,27.011535508285576,20.755436887722205,-1.827553254799232,0.30867554246630946,20.60284911648895,-29.14076430555151,25.94342110965281
9145,6.259598620563175,7.327713019195945,0.30867554246630946,7.022537476729441,-2.437904339732244,7.632888561662451,54.01957101657135,13.583811639759315,25.94342110965281,29.452939848017625,6.869949705496186,9.921705130161246,23.65460454115401,15.109689352091847,27.316711050752087,20.4502613452557,-1.674965483565979,-0.1490877712334494,21.213200201421962,-31.27699310281705,25.94342110965281
9148,4.7337209082306435,5.4966597643969095,0.15608777123305648,6.564774163029679,-2.743079882198749,7.785476332895702,55.087685415204106,13.431223868526065,26.70635996581907,29.30035207678437,6.259598620563175,9.311354045228232,23.349428998687507,15.2622771233251,27.621886593218584,20.4502613452557,-1.9801410260324848,-0.3016755424667024,22.28131460005473,-31.1244053315838,26.09600888088606
9152,5.191484221930403,5.191484221930403,0.15608777123305648,5.801835306863415,-3.048255424665256,7.327713019195945,55.087685415204106,13.431223868526065,26.09600888088606,28.842588763084606,5.954423078096669,8.701002960295224,22.891665684987746,15.109689352091847,27.621886593218584,20.60284911648895,-1.9801410260324848,-0.1490877712334494,22.739077913754485,-29.751115390484518,26.09600888088606
9156,6.564774163029679,7.022537476729441,0.4612633136995624,5.6492475356301615,-2.743079882198749,7.022537476729441,54.782509872737606,13.583811639759315,25.48565779595304,28.537413220618106,6.564774163029679,8.853590731528476,23.349428998687507,14.041574953459074,28.07964990691835,20.755436887722205,-1.674965483565979,0.4612633136995624,22.28131460005473,-28.683000991851753,25.790833338419556
9160,7.175125247962693,8.395827417828716,0.4612633136995624,6.1070108493299236,-2.5904921109654966,7.022537476729441,55.240273186437356,13.73639941099257,25.6382455671863,28.537413220618106,7.022537476729441,9.61652958769474,23.95978008362052,13.126048326059554,28.842588763084606,20.4502613452557,-1.5223777123327258,0.4612633136995624,21.670963515121727,-27.61488659321898,25.6382455671863
9164,6.1070108493299236,7.327713019195945,-0.1490877712334494,6.1070108493299236,-2.8956676534320023,7.327713019195945,55.85062427137039,13.583811639759315,26.09600888088606,28.842588763084606,6.717361934262934,9.463941816461489,23.807192312387265,13.126048326059554,29.147764305551117,19.687322489089443,-1.827553254799232,0.0034999999998035487,21.36578797265521,-26.54677219458621,25.48565779595304
9168,4.275957594530887,5.191484221930403,-0.4542633136999553,5.6492475356301615,-3.5060187383650145,7.175125247962693,55.39286095767062,12.973460554826305,26.09600888088606,28.69000099185136,6.1070108493299236,8.853590731528476,23.196841227454254,12.973460554826305,28.69000099185136,19.22955917538967,-2.437904339732244,-0.3016755424667024,21.670963515121727,-23.95278008362091,25.790833338419556
9172,3.3604309671313684,4.428545365764139,-0.3016755424667024,5.038896450697152,-3.5060187383650145,6.717361934262934,54.93509764397086,12.820872783593053,25.48565779595304,27.92706213568509,5.3440719931636576,8.395827417828716,22.891665684987746,10.989819528794014,28.07964990691835,19.534734717856182,-2.8956676534320023,0.15608777123305648,22.12872682882148,-19.222559175390067,25.94342110965281
9176,3.3604309671313684,5.038896450697152,-0.3016755424667024,4.5811331369973916,-3.2008431958985084,5.801835306863415,55.240273186437356,12.973460554826305,24.570131168553534,27.469298821985337,4.886308679463898,8.090651875362209,23.196841227454254,8.701002960295224,27.774474364451837,19.534734717856182,-3.048255424665256,0.4612633136995624,22.28131460005473,-15.102689352092238,25.333070024719795
9180,3.6656065095978745,6.412186391796428,-0.7594388561664611,4.7337209082306435,-3.048255424665256,6.1070108493299236,55.85062427137039,13.431223868526065,24.570131168553534,27.92706213568509,5.4966597643969095,8.548415189061968,23.65460454115401,9.921705130161246,28.232237678151602,19.382146946622925,-2.5904921109654966,0.15608777123305648,22.12872682882148,-13.11904832605995,24.875306711020034
9184,4.123369823297634,6.869949705496186,-0.6068510849332083,5.6492475356301615,-2.5904921109654966,7.175125247962693,56.30838758507014,14.041574953459074,25.94342110965281,28.842588763084606,6.717361934262934,9.463941816461489,24.11236785485377,12.515697241126544,29.452939848017625,19.687322489089443,-2.132728797265738,0.0034999999998035487,22.433902371287985,-10.982819528794408,25.027894482253288
9188,3.6656065095978745,5.6492475356301615,-0.1490877712334494,6.1070108493299236,-2.285316568498991,7.785476332895702,56.46097535630339,14.041574953459074,27.011535508285576,29.75811539048412,6.869949705496186,9.61652958769474,24.417543397320276,12.363109469893294,30.06329093295064,19.99249803155594,-2.132728797265738,0.0034999999998035487,23.196841227454254,-7.1681252479630855,25.48565779595304
9191,2.292316568498598,4.123369823297634,-0.4542633136999553,5.191484221930403,-2.437904339732244,7.175125247962693,56.46097535630339,13.73639941099257,26.858947737052326,29.75811539048412,6.412186391796428,8.090651875362209,24.11236785485377,12.363109469893294,29.910703161717375,20.297673574022447,-2.437904339732244,0.0034999999998035487,24.570131168553534,-2.132728797265738,25.48565779595304
9195,2.7500798821983556,5.038896450697152,-0.6068510849332083,4.5811331369973916,-2.285316568498991,6.869949705496186,56.7661508987699,14.041574953459074,26.401184423352564,29.910703161717375,6.412186391796428,7.632888561662451,24.11236785485377,15.109689352091847,29.910703161717375,20.908024658955462,-2.437904339732244,0.15608777123305648,25.333070024719795,1.2242021698658272,25.180482253486538
9199,6.869949705496186,7.327713019195945,-0.3016755424667024,5.801835306863415,-1.9801410260324848,7.175125247962693,57.68167752616942,14.957101580858593,26.401184423352564,30.21587870418389,7.022537476729441,8.701002960295224,24.570131168553534,16.177803750724618,30.826229789116894,21.36578797265521,-2.132728797265738,0.30867554246630946,24.722718939786787,0.0034999999998035487,24.570131168553534
9203,8.701002960295224,7.785476332895702,0.15608777123305648,7.022537476729441,-1.9801410260324848,8.090651875362209,58.29202861110243,15.41486489455835,27.316711050752087,30.673642017883648,7.480300790429197,9.311354045228232,25.333070024719795,14.957101580858593,31.589168645283166,21.060612430188712,-1.674965483565979,0.30867554246630946,24.570131168553534,-1.5223777123327258,24.722718939786787
9207,6.1070108493299236,5.954423078096669,0.0034999999998035487,6.869949705496186,-1.827553254799232,8.548415189061968,58.139440839869174,15.2622771233251,28.07964990691835,30.673642017883648,7.327713019195945,8.701002960295224,25.94342110965281,15.109689352091847,31.89434418774967,20.60284911648895,-1.9801410260324848,0.15608777123305648,25.6382455671863,4.428545365764139,25.027894482253288
9211,4.275957594530887,4.275957594530887,-0.4542633136999553,5.4966597643969095,-1.827553254799232,7.785476332895702,57.986853068635924,14.80451380962534,27.621886593218584,30.06329093295064,6.717361934262934,7.632888561662451,25.790833338419556,15.567452665791604,31.741756416516424,20.755436887722205,-2.437904339732244,0.0034999999998035487,26.401184423352564,10.532056215094258,24.875306711020034
9215,5.191484221930403,4.886308679463898,-0.6068510849332083,4.7337209082306435,-1.9801410260324848,6.564774163029679,57.52908975493615,14.651926038392089,25.94342110965281,28.99517653431786,6.564774163029679,7.175125247962693,25.180482253486538,14.346750495925582,31.741756416516424,20.755436887722205,-2.743079882198749,0.15608777123305648,25.790833338419556,2.7500798821983556,24.417543397320276
9219,5.6492475356301615,6.259598620563175,-0.4542633136999553,5.038896450697152,-2.437904339732244,6.564774163029679,57.52908975493615,14.80451380962534,25.48565779595304,28.232237678151602,7.022537476729441,7.175125247962693,25.180482253486538,13.126048326059554,32.046931958982924,20.297673574022447,-3.048255424665256,0.15608777123305648,25.180482253486538,-16.781154835658022,24.264955626087023
9223,4.7337209082306435,6.412186391796428,-0.3016755424667024,5.4966597643969095,-2.285316568498991,7.785476332895702,58.139440839869174,14.957101580858593,26.55377219458581,28.232237678151602,7.175125247962693,7.938064104128956,26.248596652119307,13.278636097292809,32.50469527268268,19.22955917538967,-3.048255424665256,0.30867554246630946,25.790833338419556,-34.63392406994862,23.95978008362052
9227,3.6656065095978745,5.038896450697152,-0.1490877712334494,5.801835306863415,-1.9801410260324848,8.701002960295224,58.74979192480219,14.957101580858593,27.469298821985337,28.69000099185136,6.869949705496186,8.395827417828716,26.858947737052326,14.041574953459074,33.26763412884895,19.076971404156424,-2.743079882198749,0.15608777123305648,26.401184423352564,-42.41590040284452,24.417543397320276
9230,3.3604309671313684,3.6656065095978745,-0.1490877712334494,5.038896450697152,-1.674965483565979,7.938064104128956,58.44461638233569,14.80451380962534,26.55377219458581,28.537413220618106,6.564774163029679,7.480300790429197,26.248596652119307,14.194162724692328,33.26763412884895,19.99249803155594,-2.8956676534320023,-0.1490877712334494,26.401184423352564,-36.61756509598091,24.417543397320276
9234,3.3604309671313684,3.97078205206438,-0.4542633136999553,4.123369823297634,-1.5223777123327258,7.175125247962693,57.986853068635924,14.651926038392089,25.48565779595304,27.774474364451837,6.259598620563175,6.412186391796428,25.48565779595304,13.888987182225824,32.809870815149196,20.145085802789193,-3.2008431958985084,-0.1490877712334494,26.401184423352564,-23.342428998687897,23.807192312387265
9238,4.123369823297634,5.4966597643969095,-0.9120266273997142,4.275957594530887,-1.674965483565979,7.327713019195945,57.986853068635924,15.109689352091847,25.333070024719795,27.774474364451837,6.412186391796428,6.564774163029679,25.6382455671863,12.820872783593053,33.26763412884895,19.382146946622925,-3.048255424665256,0.15608777123305648,26.70635996581907,-18.4596203192238,23.502016769920754
9242,4.886308679463898,6.259598620563175,-0.7594388561664611,5.4966597643969095,-1.5223777123327258,8.243239646595462,58.59720415356894,15.41486489455835,25.94342110965281,28.232237678151602,6.717361934262934,7.175125247962693,26.401184423352564,12.668285012359801,34.33574852748172,18.92438363292317,-2.743079882198749,0.30867554246630946,26.70635996581907,-21.663963515122113,23.349428998687507
9246,3.3604309671313684,4.7337209082306435,-0.3016755424667024,6.1070108493299236,-1.5223777123327258,9.158766273994981,59.0549674672687,15.41486489455835,26.70635996581907,28.69000099185136,6.412186391796428,7.327713019195945,26.55377219458581,13.126048326059554,34.18316075624847,19.076971404156424,-2.5904921109654966,0.15608777123305648,27.16412327951883,-8.083651875362602,23.349428998687507
9250,1.529377712332333,2.9026676534316094,-0.1490877712334494,5.3440719931636576,-1.2172021698662199,8.395827417828716,58.59720415356894,15.2622771233251,26.09600888088606,28.537413220618106,5.4966597643969095,6.869949705496186,25.790833338419556,11.752758384960279,32.96245858638244,19.687322489089443,-3.048255424665256,0.15608777123305648,27.316711050752087,19.839910260322693,23.349428998687507
9254,2.597492110965104,3.2078431958981155,-0.1490877712334494,4.428545365764139,-1.369789941099473,7.632888561662451,57.834265297402666,14.957101580858593,25.6382455671863,28.384825449384852,5.6492475356301615,6.259598620563175,25.6382455671863,9.158766273994981,32.809870815149196,19.99249803155594,-3.2008431958985084,0.4612633136995624,27.16412327951883,29.147764305551117,23.196841227454254
9258,4.886308679463898,5.3440719931636576,-0.3016755424667024,4.5811331369973916,-1.827553254799232,7.632888561662451,58.29202861110243,15.41486489455835,26.09600888088606,27.92706213568509,6.869949705496186,6.717361934262934,26.248596652119307,8.548415189061968,33.7253974425487,19.839910260322693,-3.048255424665256,0.30867554246630946,27.011535508285576,21.51837574388847,22.739077913754485
9262,4.275957594530887,6.412186391796428,-0.6068510849332083,5.4966597643969095,-1.9801410260324848,7.938064104128956,59.512730780968454,16.33039152195787,26.70635996581907,27.774474364451837,7.480300790429197,7.480300790429197,27.011535508285576,9.769117358927993,34.48833629871497,19.22955917538967,-2.743079882198749,0.0034999999998035487,27.469298821985337,22.28131460005473,22.58649014252124
9266,3.3604309671313684,5.038896450697152,-0.3016755424667024,6.1070108493299236,-1.369789941099473,8.701002960295224,60.12308186590147,16.177803750724618,27.16412327951883,28.232237678151602,7.022537476729441,7.632888561662451,27.16412327951883,11.142407300027271,34.64092406994823,19.076971404156424,-2.285316568498991,0.0034999999998035487,28.384825449384852,28.07964990691835,22.58649014252124
9270,5.3440719931636576,3.3604309671313684,0.0034999999998035487,5.954423078096669,-0.9120266273997142,9.006178502761726,59.81790632343496,15.720040437024858,27.469298821985337,28.99517653431786,6.717361934262934,7.480300790429197,27.16412327951883,13.278636097292809,34.48833629871497,19.687322489089443,-2.437904339732244,0.0034999999998035487,28.537413220618106,27.316711050752087,22.58649014252124
9273,6.1070108493299236,3.8181942808311273,-0.1490877712334494,5.038896450697152,-1.2172021698662199,8.090651875362209,59.360143009735204,15.567452665791604,27.011535508285576,28.842588763084606,7.022537476729441,7.327713019195945,26.858947737052326,15.41486489455835,34.33574852748172,20.297673574022447,-2.8956676534320023,0.0034999999998035487,28.537413220618106,25.333070024719795,22.433902371287985
9277,5.191484221930403,5.801835306863415,-0.3016755424667024,5.038896450697152,-1.2172021698662199,7.327713019195945,59.20755523850194,15.872628208258106,26.09600888088606,27.92706213568509,7.632888561662451,7.632888561662451,26.248596652119307,15.2622771233251,34.79351184118148,20.297673574022447,-2.743079882198749,0.15608777123305648,28.232237678151602,25.333070024719795,22.12872682882148
9281,4.886308679463898,6.564774163029679,-0.1490877712334494,5.6492475356301615,-0.7594388561664611,7.938064104128956,59.512730780968454,16.177803750724618,26.09600888088606,27.774474364451837,7.938064104128956,8.090651875362209,25.6382455671863,14.194162724692328,34.64092406994823,19.382146946622925,-2.285316568498991,0.15608777123305648,27.92706213568509,23.95978008362052,21.976139057588224
9285,4.5811331369973916,5.038896450697152,0.0034999999998035487,5.954423078096669,-0.6068510849332083,9.006178502761726,59.97049409466822,16.025215979491364,26.858947737052326,28.384825449384852,7.480300790429197,8.090651875362209,26.55377219458581,14.346750495925582,34.48833629871497,18.619208090456663,-2.285316568498991,0.15608777123305648,28.07964990691835,23.044253456221,21.976139057588224
9289,4.123369823297634,3.5130187383646216,-0.1490877712334494,5.6492475356301615,-0.7594388561664611,9.158766273994981,59.81790632343496,15.567452665791604,27.469298821985337,28.842588763084606,7.327713019195945,7.938064104128956,28.537413220618106,14.194162724692328,34.48833629871497,19.076971404156424,-2.743079882198749,0.0034999999998035487,28.99517653431786,24.570131168553534,22.12872682882148
9293,4.428545365764139,3.8181942808311273,-0.3016755424667024,5.4966597643969095,-0.7594388561664611,8.548415189061968,59.20755523850194,15.567452665791604,27.16412327951883,28.537413220618106,7.175125247962693,7.785476332895702,29.147764305551117,13.583811639759315,34.946099612414734,19.839910260322693,-3.2008431958985084,0.15608777123305648,29.910703161717375,25.180482253486538,21.51837574388847
9297,5.191484221930403,5.191484221930403,0.0034999999998035487,5.4966597643969095,-0.9120266273997142,8.090651875362209,58.74979192480219,15.872628208258106,26.401184423352564,27.621886593218584,7.022537476729441,7.632888561662451,28.232237678151602,13.278636097292809,35.098687383647984,19.534734717856182,-3.2008431958985084,0.30867554246630946,29.30035207678437,16.025215979491364,21.060612430188712
9301,5.6492475356301615,5.954423078096669,0.15608777123305648,5.954423078096669,-1.0646143986329673,8.243239646595462,58.74979192480219,15.720040437024858,25.6382455671863,26.70635996581907,7.632888561662451,7.480300790429197,27.774474364451837,13.126048326059554,34.946099612414734,18.008857005523648,-3.048255424665256,0.30867554246630946,27.774474364451837,-34.78651184118187,21.060612430188712
9305,5.4966597643969095,5.3440719931636576,-0.1490877712334494,6.1070108493299236,-1.0646143986329673,8.548415189061968,58.74979192480219,14.957101580858593,25.180482253486538,26.09600888088606,7.938064104128956,7.785476332895702,28.384825449384852,12.820872783593053,34.18316075624847,16.635567064424375,-2.5904921109654966,0.30867554246630946,27.774474364451837,-165.0964684743799,21.36578797265521
9309,5.191484221930403,4.275957594530887,0.15608777123305648,5.801835306863415,-0.9120266273997142,8.395827417828716,58.29202861110243,14.194162724692328,24.417543397320276,25.48565779595304,7.938064104128956,7.938064104128956,28.537413220618106,12.820872783593053,33.1150463576157,16.025215979491364,-2.285316568498991,0.30867554246630946,28.537413220618106,-311.12296554460295,21.213200201421962
9312,5.3440719931636576,4.886308679463898,0.7664388561660683,5.6492475356301615,-0.9120266273997142,7.938064104128956,58.139440839869174,14.651926038392089,23.807192312387265,25.180482253486538,8.090651875362209,7.785476332895702,28.232237678151602,13.126048326059554,33.1150463576157,16.78815483565763,-2.132728797265738,0.15608777123305648,28.99517653431786,-282.2838767815182,20.755436887722205
9316,5.191484221930403,6.869949705496186,0.4612633136995624,5.801835306863415,-0.7594388561664611,7.632888561662451,58.59720415356894,16.025215979491364,23.807192312387265,25.94342110965281,7.175125247962693,8.548415189061968,26.858947737052326,14.041574953459074,33.4202219000822,18.466620319223413,-2.285316568498991,0.0034999999998035487,28.69000099185136,50.05228896450677,20.4502613452557
9320,3.97078205206438,7.938064104128956,-0.6068510849332083,6.564774163029679,-0.7594388561664611,8.548415189061968,59.0549674672687,16.940742606890883,25.180482253486538,27.774474364451837,5.3440719931636576,9.921705130161246,24.722718939786787,15.567452665791604,33.4202219000822,20.297673574022447,-2.5904921109654966,-0.1490877712334494,28.232237678151602,530.0934172643206,20.297673574022447
9324,2.597492110965104,6.412186391796428,-1.2172021698662199,7.022537476729441,-1.369789941099473,9.61652958769474,59.512730780968454,17.093330378124133,26.858947737052326,29.60552761925088,4.123369823297634,10.074292901394498,23.807192312387265,15.720040437024858,33.87798521378196,21.060612430188712,-2.8956676534320023,-0.3016755424667024,29.147764305551117,783.3891175115202,20.4502613452557
9328,1.987141026032092,3.97078205206438,-0.9120266273997142,6.564774163029679,-1.674965483565979,9.61652958769474,59.81790632343496,16.177803750724618,27.16412327951883,29.60552761925088,4.123369823297634,8.548415189061968,25.333070024719795,13.126048326059554,34.64092406994823,19.99249803155594,-3.2008431958985084,-0.4542633136999553,30.368466475417144,598.1475632343513,20.60284911648895
9332,2.7500798821983556,3.2078431958981155,0.30867554246630946,5.038896450697152,-1.369789941099473,7.785476332895702,59.512730780968454,14.80451380962534,26.401184423352564,28.07964990691835,5.6492475356301615,6.717361934262934,27.16412327951883,10.074292901394498,35.251275154881235,18.008857005523648,-3.048255424665256,0.0034999999998035487,30.673642017883648,181.12518445387107,20.4502613452557
9336,3.5130187383646216,4.5811331369973916,1.0716143986325743,4.428545365764139,-0.7594388561664611,6.717361934262934,59.360143009735204,14.346750495925582,25.48565779595304,26.70635996581907,7.327713019195945,6.412186391796428,28.232237678151602,10.532056215094258,35.86162623981424,16.78815483565763,-2.743079882198749,0.30867554246630946,29.910703161717375,-48.97717456587439,19.99249803155594
9340,4.275957594530887,5.954423078096669,0.7664388561660683,5.3440719931636576,-0.3016755424667024,7.480300790429197,60.12308186590147,15.109689352091847,25.48565779595304,26.55377219458581,8.090651875362209,7.175125247962693,28.842588763084606,12.820872783593053,37.23491618091352,16.635567064424375,-2.437904339732244,0.15608777123305648,29.30035207678437,2.7500798821983556,19.839910260322693
9344,5.954423078096669,5.4966597643969095,0.9190266273993212,6.1070108493299236,0.0034999999998035487,8.548415189061968,60.73343295083448,15.41486489455835,26.70635996581907,27.316711050752087,8.395827417828716,7.632888561662451,29.910703161717375,12.973460554826305,38.150442808313045,16.482979293191118,-2.132728797265738,-0.1490877712334494,29.910703161717375,67.75247042756412,19.99249803155594
9348,6.564774163029679,4.5811331369973916,1.834553254798839,5.954423078096669,0.6138510849328154,8.701002960295224,60.58084517960122,15.109689352091847,27.92706213568509,27.774474364451837,8.395827417828716,7.022537476729441,30.521054246650394,11.447582842493775,37.84526726584653,16.33039152195787,-1.9801410260324848,0.0034999999998035487,31.131405331583405,34.79351184118148,20.145085802789193
9352,4.886308679463898,4.5811331369973916,2.1397287972653447,5.3440719931636576,1.0716143986325743,8.090651875362209,60.27566963713471,14.957101580858593,27.469298821985337,27.621886593218584,8.243239646595462,6.412186391796428,30.21587870418389,9.463941816461489,37.38750395214678,16.78815483565763,-2.285316568498991,0.30867554246630946,31.741756416516424,21.060612430188712,20.145085802789193
9355,4.123369823297634,5.4966597643969095,1.6819654835655862,5.191484221930403,0.7664388561660683,7.327713019195945,60.27566963713471,15.2622771233251,25.94342110965281,27.16412327951883,8.243239646595462,6.1070108493299236,29.60552761925088,7.938064104128956,37.54009172338003,17.39850592059064,-2.132728797265738,0.4612633136995624,30.826229789116894,45.47465582750918,19.839910260322693
9359,5.4966597643969095,6.717361934262934,1.6819654835655862,5.801835306863415,0.7664388561660683,7.632888561662451,60.58084517960122,15.567452665791604,25.94342110965281,26.858947737052326,8.701002960295224,6.564774163029679,29.75811539048412,9.006178502761726,38.150442808313045,17.39850592059064,-1.5223777123327258,0.30867554246630946,30.06329093295064,43.33842703024364,19.382146946622925
9363,6.1070108493299236,6.869949705496186,1.6819654835655862,6.717361934262934,1.0716143986325743,9.006178502761726,61.19119626453424,15.872628208258106,27.316711050752087,27.316711050752087,9.463941816461489,7.632888561662451,30.521054246650394,13.126048326059554,39.06596943571256,16.635567064424375,-0.9120266273997142,0.0034999999998035487,30.368466475417144,27.92706213568509,19.687322489089443
9367,5.801835306863415,5.191484221930403,1.6819654835655862,6.869949705496186,1.2242021698658272,9.921705130161246,61.03860849330099,15.872628208258106,27.621886593218584,28.07964990691835,9.463941816461489,8.090651875362209,30.521054246650394,14.80451380962534,38.91338166447931,16.33039152195787,-1.2172021698662199,0.15608777123305648,31.131405331583405,32.199519730216174,19.687322489089443
9371,5.6492475356301615,4.275957594530887,1.6819654835655862,5.801835306863415,1.3767899410990798,8.853590731528476,60.58084517960122,15.872628208258106,26.55377219458581,28.232237678151602,9.158766273994981,7.938064104128956,30.06329093295064,13.431223868526065,38.150442808313045,16.940742606890883,-1.674965483565979,0.15608777123305648,31.436580874049916,38.455618350779545,19.382146946622925
9375,6.564774163029679,5.3440719931636576,1.6819654835655862,5.3440719931636576,1.6819654835655862,7.785476332895702,60.58084517960122,16.025215979491364,25.94342110965281,27.92706213568509,8.548415189061968,7.480300790429197,29.60552761925088,12.820872783593053,38.3030305795463,18.008857005523648,-1.674965483565979,0.15608777123305648,30.21587870418389,33.4202219000822,19.22955917538967
9379,6.717361934262934,7.175125247962693,1.0716143986325743,5.6492475356301615,1.529377712332333,8.243239646595462,60.58084517960122,16.33039152195787,25.94342110965281,27.469298821985337,8.090651875362209,7.632888561662451,28.842588763084606,12.973460554826305,38.3030305795463,17.703681463057148,-1.827553254799232,0.15608777123305648,28.842588763084606,30.21587870418389,19.076971404156424
9383,5.3440719931636576,7.327713019195945,0.4612633136995624,6.717361934262934,0.4612633136995624,9.311354045228232,60.88602072206773,16.482979293191118,26.70635996581907,27.774474364451837,7.938064104128956,8.395827417828716,28.232237678151602,12.973460554826305,37.69267949461328,17.093330378124133,-2.132728797265738,0.15608777123305648,29.75811539048412,31.436580874049916,19.22955917538967
9387,3.8181942808311273,5.4966597643969095,0.7664388561660683,6.869949705496186,0.0034999999998035487,9.463941816461489,61.34378403576749,16.33039152195787,27.469298821985337,28.537413220618106,7.785476332895702,8.548415189061968,28.232237678151602,13.431223868526065,37.38750395214678,17.39850592059064,-2.132728797265738,0.0034999999998035487,31.589168645283166,30.368466475417144,19.382146946622925
9391,3.3604309671313684,4.123369823297634,0.9190266273993212,5.6492475356301615,0.15608777123305648,8.548415189061968,61.03860849330099,15.41486489455835,26.858947737052326,27.469298821985337,7.632888561662451,7.327713019195945,28.69000099185136,13.126048326059554,37.38750395214678,17.245918149357387,-2.285316568498991,-0.1490877712334494,31.741756416516424,27.774474364451837,19.382146946622925
9395,4.123369823297634,4.428545365764139,0.7664388561660683,4.275957594530887,0.4612633136995624,7.632888561662451,60.428257408367976,14.80451380962534,25.180482253486538,25.6382455671863,7.480300790429197,6.259598620563175,29.30035207678437,12.21052169866004,37.54009172338003,16.33039152195787,-2.5904921109654966,-0.1490877712334494,30.521054246650394,26.401184423352564,18.771795861689924
9398,4.886308679463898,5.954423078096669,0.9190266273993212,4.275957594530887,1.0716143986325743,7.938064104128956,60.73343295083448,15.2622771233251,24.722718939786787,24.722718939786787,8.243239646595462,6.259598620563175,30.368466475417144,10.989819528794014,38.455618350779545,15.567452665791604,-1.9801410260324848,0.15608777123305648,30.06329093295064,23.502016769920754,18.31403254799016
9402,4.7337209082306435,6.1070108493299236,1.2242021698658272,5.038896450697152,1.987141026032092,8.395827417828716,61.80154734946725,15.41486489455835,25.333070024719795,24.875306711020034,8.853590731528476,6.717361934262934,31.89434418774967,9.158766273994981,39.82890829187882,14.80451380962534,-1.369789941099473,0.0034999999998035487,30.521054246650394,18.161444776756905,18.31403254799016
9406,5.3440719931636576,4.428545365764139,1.3767899410990798,5.038896450697152,2.292316568498598,8.548415189061968,62.10672289193375,14.957101580858593,25.94342110965281,25.333070024719795,8.701002960295224,6.412186391796428,32.96245858638244,8.243239646595462,40.28667160557858,14.499338267158832,-1.9801410260324848,0.0034999999998035487,31.589168645283166,14.041574953459074,18.161444776756905
9410,6.259598620563175,3.3604309671313684,1.529377712332333,4.428545365764139,2.4449043397318513,8.548415189061968,62.10672289193375,14.957101580858593,25.94342110965281,25.6382455671863,9.311354045228232,5.4966597643969095,33.87798521378196,10.379468443861004,40.59184714804509,15.109689352091847,-2.5904921109654966,0.0034999999998035487,32.96245858638244,12.973460554826305,18.008857005523648
